"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-09",,,"0.45","0.0","0.0","77","64","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-10",,,"0.00","0.0","0.0","83","62","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-11",,,"0.00","0.0","0.0","86","62","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-12",,,"1.11","0.0","0.0","88","70","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-13",,,"0.23","0.0","0.0","90","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-14",,,"0.50","0.0","0.0","85","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-15",,,"0.84","0.0","0.0","90","68","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-16",,,"0.71","0.0","0.0","87","66","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-17",,,"0.00","0.0","0.0","84","63","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-18",,,"0.00","0.0","0.0","85","63","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-19",,,"1.26","0.0","0.0","92","66","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-20",,,"0.00","0.0","0.0","86","66","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-21",,,"0.00","0.0","0.0","92","69","75",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-22",,,"0.15","0.0","0.0","87","70","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-23",,,"0.11","0.0","0.0","86","70","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-24",,,"0.00","0.0","0.0","92","72","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-25",,,"0.00","0.0","0.0","81","63","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-26",,,"0.00","0.0","0.0","84","63","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-27",,,"0.00","0.0","0.0","92","69","75",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-28",,,"1.43","0.0","0.0","90","69","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-29",,,"0.00","0.0","0.0","85","65","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-06-30",,,"0.00","0.0","0.0","80","55","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-01",,,"0.00","0.0","0.0","76","54","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-02",,,"0.00","0.0","0.0","78","55","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-03",,,"0.00","0.0","0.0","80","59","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-04",,,"0.00","0.0","0.0","88","61","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-05",,,"0.00","0.0","0.0","90","70","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-06",,,"0.00","0.0","0.0","89","70","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-07",,,"0.00","0.0","0.0","92","70","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-08",,,"0.00","0.0","0.0","93","74","75",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-09",,,"0.33","0.0","0.0","92","71","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-10",,,"0.15","0.0","0.0","84","64","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-11",,,"0.00","0.0","0.0","84","64","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-12",,,"0.00","0.0","0.0","88","66","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-13",,,"0.00","0.0","0.0","86","70","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-14",,,"0.20","0.0","0.0","81","69","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-15",,,"0.00","0.0","0.0","90","70","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-16",,,"0.18","0.0","0.0","93","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-17",,,"0.00","0.0","0.0","89","69","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-18",,,"0.01","0.0","0.0","89","68","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-19",,,"0.18","0.0","0.0","86","69","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-20",,,"0.80","0.0","0.0","90","66","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-21",,,"0.09","0.0","0.0","85","66","75",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-22",,,"0.17","0.0","0.0","87","72","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-23",,,"0.00","0.0","0.0","91","72","78",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-24",,,"0.00","0.0","0.0","93","77","78",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-25",,,"0.00","0.0","0.0","94","74","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-26",,,"0.00","0.0","0.0","87","68","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-27",,,"0.00","0.0","0.0","85","70","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-28",,,"0.00","0.0","0.0","87","71","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-29",,,"0.00","0.0","0.0","90","73","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-30",,,"0.00","0.0","0.0","85","65","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-07-31",,,"0.00","0.0","0.0","84","65","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-01",,,"0.00","0.0","0.0","84","63","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-02",,,"0.00","0.0","0.0","83","63","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-03",,,"0.00","0.0","0.0","90","66","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-04",,,"0.00","0.0","0.0","94","71","79",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-05",,,"0.00","0.0","0.0","100","72","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-06",,,"0.00","0.0","0.0","87","64","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-07",,,"0.00","0.0","0.0","84","62","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-08",,,"0.00","0.0","0.0","85","63","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-09",,,"0.00","0.0","0.0","91","66","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-10",,,"0.00","0.0","0.0","95","71","77",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-11",,,"0.04","0.0","0.0","96","76","78",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-12",,,"0.00","0.0","0.0","96","77","77",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-13",,,"0.00","0.0","0.0","94","74","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-14",,,"0.00","0.0","0.0","96","74","77",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-15",,,"0.00","0.0","0.0","90","74","75",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-16",,,"0.02","0.0","0.0","93","63","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-17",,,"0.00","0.0","0.0","86","61","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-18",,,"0.00","0.0","0.0","86","60","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-19",,,"0.00","0.0","0.0","88","68","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-20",,,"0.00","0.0","0.0","92","68","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-21",,,"0.34","0.0","0.0","94","70","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-22",,,"0.04","0.0","0.0","86","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-23",,,"0.00","0.0","0.0","88","63","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-24",,,"0.00","0.0","0.0","85","62","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-25",,,"0.00","0.0","0.0","82","62","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-26",,,"0.00","0.0","0.0","84","55","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-27",,,"0.00","0.0","0.0","79","51","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-28",,,"0.00","0.0","0.0","84","51","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-29",,,"0.00","0.0","0.0","91","56","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-30",,,"0.00","0.0","0.0","94","72","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-08-31",,,"0.00","0.0","0.0","89","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-01",,,"0.00","0.0","0.0","90","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-02",,,"0.00","0.0","0.0","89","68","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-03",,,"0.00","0.0","0.0","85","68","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-04",,,"0.02","0.0","0.0","79","54","54",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-05",,,"0.00","0.0","0.0","74","50","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-06",,,"0.00","0.0","0.0","80","50","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-07",,,"0.00","0.0","0.0","89","59","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-08",,,"0.00","0.0","0.0","91","56","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-09",,,"0.00","0.0","0.0","81","53","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-10",,,"0.00","0.0","0.0","79","52","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-11",,,"0.16","0.0","0.0","70","59","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-12",,,"0.32","0.0","0.0","80","55","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-13",,,"0.00","0.0","0.0","82","55","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-14",,,"0.00","0.0","0.0","90","60","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-15",,,"0.00","0.0","0.0","83","59","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-16",,,"0.00","0.0","0.0","90","58","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-17",,,"0.00","0.0","0.0","83","52","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-18",,,"0.00","0.0","0.0","78","52","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-19",,,"0.00","0.0","0.0","87","55","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-20",,,"0.00","0.0","0.0","84","62","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-21",,,"0.00","0.0","0.0","90","65","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-22",,,"0.00","0.0","0.0","95","68","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-23",,,"0.00","0.0","0.0","84","67","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-24",,,"0.00","0.0","0.0","94","67","77",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-25",,,"0.00","0.0","0.0","85","54","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-26",,,"0.02","0.0","0.0","75","51","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-27",,,"0.03","0.0","0.0","63","50","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-28",,,"0.00","0.0","0.0","71","48","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-29",,,"0.00","0.0","0.0","72","47","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-09-30",,,"0.00","0.0","0.0","77","47","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-01",,,"0.00","0.0","0.0","78","47","47",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-02",,,"0.00","0.0","0.0","72","46","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-03",,,"0.18","0.0","0.0","58","42","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-04",,,"0.00","0.0","0.0","56","36","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-05",,,"0.00","0.0","0.0","61","36","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-06",,,"0.00","0.0","0.0","66","36","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-07",,,"0.00","0.0","0.0","74","43","54",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-08",,,"0.00","0.0","0.0","79","48","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-09",,,"0.00","0.0","0.0","82","47","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-10",,,"0.00","0.0","0.0","85","50","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-11",,,"0.00","0.0","0.0","87","55","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-12",,,"0.00","0.0","0.0","85","55","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-13",,,"0.00","0.0","0.0","76","56","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-14",,,"0.34","0.0","0.0","80","45","45",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-15",,,"0.00","0.0","0.0","67","43","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-16",,,"0.00","0.0","0.0","66","39","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-17",,,"0.00","0.0","0.0","71","39","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-18",,,"0.00","0.0","0.0","77","48","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-19",,,"0.03","0.0","0.0","73","40","41","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-20",,,"0.00","0.0","0.0","63","39","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-21",,,"0.00","0.0","0.0","70","39","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-22",,,"0.00","0.0","0.0","63","36","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-23",,,"0.00","0.0","0.0","69","36","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-24",,,"0.00","0.0","0.0","74","55","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-25",,,"0.00","0.0","0.0","74","61","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-26",,,"0.00","0.0","0.0","73","61","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-27",,,"0.55","0.0","0.0","74","48","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-28",,,"0.00","0.0","0.0","73","43","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-29",,,"0.00","0.0","0.0","73","31","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-30",,,"0.00","0.0","0.0","54","30","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-10-31",,,"0.00","0.0","0.0","66","35","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-01",,,"0.00","0.0","0.0","56","39","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-02",,,"0.00","0.0","0.0","56","36","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-03",,,"0.00","0.0","0.0","51","29","29",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-04",,,"0.00","0.0","0.0","63","28","38",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-05",,,"0.10","0.0","0.0","55","36","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-06",,,"0.00","0.0","0.0","55","26","27",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-07",,,"0.00","0.0","0.0","46","25","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-08",,,"0.00","0.0","0.0","58","30","45",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-09",,,"0.00","0.0","0.0","70","43","45",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-10",,,"0.00","0.0","0.0","72","42","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-11",,,"0.00","0.0","0.0","71","42","44",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-12",,,"0.00","0.0","0.0","74","44","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-13",,,"0.00","0.0","0.0","72","45","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-14",,,"0.29","0.0","0.0","66","38","38",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-15",,,"0.00","0.0","0.0","50","34","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-16",,,"0.00","0.0","0.0","50","27","27",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2010-11-17",,,"0.76","0.0","0.0","50","27","38",,,,,,
